Protein1,Protein2,Confidence,Comment
PA1376,PA4868,0.767,predicted
PA1384,PA2629,0.767,predicted
PA1384,PA4092,0.767,predicted
PA1384,PA4329,0.767,predicted
PA1384,PA4646,0.767,predicted
PA1384,PA5298,0.767,predicted
PA1393,PA2025,0.767,predicted
PA1393,PA2787,0.767,predicted
PA1393,PA5038,0.767,predicted
PA1393,PA5175,0.767,predicted
PA1393,PA5203,0.767,predicted
PA1422,PA5125,0.767,predicted
PA1423,PA4309,0.767,predicted
PA1423,PA4310,0.767,predicted
PA1430,PA4945,0.767,predicted
PA1437,PA5166,0.767,predicted
PA1443,PA3541,0.767,predicted
PA1448,PA3544,0.767,predicted
PA1448,PA4082,0.767,predicted
PA1452,PA4525,0.767,predicted
PA1455,PA2054,0.767,predicted
PA1459,PA1462,0.767,predicted
PA1459,PA5511,0.767,predicted
PA1464,PA3704,0.767,predicted
PA1466,PA3035,0.767,predicted
PA1475,PA4706,0.767,predicted
PA1475,PA4862,0.767,predicted
PA1475,PA5074,0.767,predicted
PA1476,PA4160,0.767,predicted
PA1477,PA1948,0.767,predicted
PA1481,PA5490,0.767,predicted
PA1493,PA4159,0.767,predicted
PA1534,PA2908,0.767,predicted
PA1544,PA3477,0.767,predicted
PA1544,PA4147,0.767,predicted
PA1546,PA5259,0.767,predicted
PA1552,PA1982,0.767,predicted
PA1576,PA3562,0.767,predicted
PA1585,PA4447,0.767,predicted
PA1585,PA4759,0.767,predicted
PA1587,PA2275,0.767,predicted
PA1587,PA2891,0.767,predicted
PA1587,PA4448,0.767,predicted
PA1587,PA4811,0.767,predicted
PA1587,PA5297,0.767,predicted
PA1587,PA5390,0.767,predicted
PA1596,PA3227,0.767,predicted
PA1609,PA3299,0.767,predicted
PA1614,PA1616,0.767,predicted
PA1637,PA5483,0.767,predicted
PA1642,PA1803,0.767,predicted
PA1642,PA3763,0.767,predicted
PA1671,PA3654,0.767,predicted
PA1681,PA5092,0.767,predicted
PA1686,PA4363,0.767,predicted
PA1686,PA5147,0.767,predicted
PA1703,PA1709,0.767,predicted
PA1709,PA3097,0.767,predicted
PA1718,PA1724,0.767,predicted
PA1723,PA5068,0.767,predicted
PA1736,PA2553,0.767,predicted
PA1750,PA4402,0.767,predicted
PA1750,PA4938,0.767,predicted
PA1754,PA3108,0.767,predicted
PA1754,PA4138,0.767,predicted
PA1754,PA5100,0.767,predicted
PA1756,PA5429,0.767,predicted
PA1758,PA4006,0.767,predicted
PA1758,PA4663,0.767,predicted
PA1777,PA4597,0.767,predicted
PA1778,PA4055,0.767,predicted
PA1780,PA5353,0.767,predicted
PA1781,PA3629,0.767,predicted
PA1781,PA5355,0.767,predicted
PA1783,PA1861,0.767,predicted
PA1792,PA4269,0.767,predicted
PA1793,PA3161,0.767,predicted
PA1795,PA4482,0.767,predicted
PA1803,PA1928,0.767,predicted
PA1803,PA3161,0.767,predicted
PA1803,PA4808,0.767,predicted
PA1803,PA4945,0.767,predicted
PA1804,PA3620,0.767,predicted
PA1804,PA4760,0.767,predicted
PA1805,PA1996,0.767,predicted
PA1807,PA5366,0.767,predicted
PA1861,PA4143,0.767,predicted
PA1861,PA5159,0.767,predicted
PA1874,PA1875,0.767,predicted
PA1874,PA1877,0.767,predicted
PA1876,PA2926,0.767,predicted
PA1876,PA3375,0.767,predicted
PA1876,PA4909,0.767,predicted
PA1886,PA3725,0.767,predicted
PA1898,PA2016,0.767,predicted
PA1898,PA2337,0.767,predicted
PA1898,PA2738,0.767,predicted
PA1928,PA3818,0.767,predicted
PA1928,PA4268,0.767,predicted
PA1928,PA4472,0.767,predicted
PA1928,PA5051,0.767,predicted
PA1930,PA4520,0.767,predicted
PA1946,PA4597,0.767,predicted
PA1947,PA2397,0.767,predicted
PA1947,PA2493,0.767,predicted
PA1947,PA3375,0.767,predicted
PA1947,PA4206,0.767,predicted
PA1949,PA2932,0.767,predicted
PA1950,PA2515,0.767,predicted
PA1950,PA5427,0.767,predicted
PA1980,PA4885,0.767,predicted
PA1989,PA1990,0.767,predicted
PA2001,PA4785,0.767,predicted
PA2007,PA2104,0.767,predicted
PA2007,PA4412,0.767,predicted
PA2016,PA5261,0.767,predicted
PA2025,PA5213,0.767,predicted
PA2061,PA5074,0.767,predicted
PA2071,PA2743,0.767,predicted
PA2080,PA3167,0.767,predicted
PA2084,PA4073,0.767,predicted
PA2105,PA5552,0.767,predicted
PA2119,PA3171,0.767,predicted
PA2130,PA5043,0.767,predicted
PA2132,PA3227,0.767,predicted
PA2144,PA3646,0.767,predicted
PA2153,PA4748,0.767,predicted
PA2153,PA5063,0.767,predicted
PA2158,PA4626,0.767,predicted
PA2188,PA2263,0.767,predicted
PA2194,PA4114,0.767,predicted
PA2195,PA5308,0.767,predicted
PA2246,PA3013,0.767,predicted
PA2248,PA5015,0.767,predicted
PA2249,PA3417,0.767,predicted
PA2250,PA3415,0.767,predicted
PA2250,PA4809,0.767,predicted
PA2258,PA3477,0.767,predicted
PA2272,PA4411,0.767,predicted
PA2276,PA4967,0.767,predicted
PA2277,PA4885,0.767,predicted
PA2290,PA2664,0.767,predicted
PA2290,PA3874,0.767,predicted
PA2290,PA5353,0.767,predicted
PA2294,PA2350,0.767,predicted
PA2294,PA3376,0.767,predicted
PA2294,PA4505,0.767,predicted
PA2294,PA4506,0.767,predicted
PA2294,PA4909,0.767,predicted
PA2294,PA5094,0.767,predicted
PA2300,PA2416,0.767,predicted
PA2308,PA2390,0.767,predicted
PA2308,PA4223,0.767,predicted
PA2321,PA4569,0.767,predicted
PA2322,PA4158,0.767,predicted
PA2323,PA4189,0.767,predicted
PA2323,PA4513,0.767,predicted
PA2327,PA2328,0.767,predicted
PA2329,PA2812,0.767,predicted
PA2329,PA4506,0.767,predicted
PA2337,PA3007,0.767,predicted
PA2337,PA4109,0.767,predicted
PA2341,PA4910,0.767,predicted
PA2350,PA3384,0.767,predicted
PA2350,PA3442,0.767,predicted
PA2378,PA2379,0.767,predicted
PA2397,PA2987,0.767,predicted
PA2407,PA2409,0.767,predicted
PA2445,PA2932,0.767,predicted
PA2445,PA5173,0.767,predicted
PA2493,PA4208,0.767,predicted
PA2493,PA4647,0.767,predicted
PA2498,PA2500,0.767,predicted
PA2510,PA2586,0.767,predicted
PA2510,PA3183,0.767,predicted
PA2515,PA4670,0.767,predicted
PA2516,PA2994,0.767,predicted
PA2516,PA5353,0.767,predicted
PA2519,PA5374,0.767,predicted
PA2523,PA2809,0.767,predicted
PA2523,PA5360,0.767,predicted
PA2553,PA4785,0.767,predicted
PA2586,PA5365,0.767,predicted
PA2586,PA5499,0.767,predicted
PA2620,PA3655,0.767,predicted
PA2620,PA3802,0.767,predicted
PA2630,PA2631,0.767,predicted
PA2643,PA2953,0.767,predicted
PA2644,PA5181,0.767,predicted
PA2644,PA5297,0.767,predicted
PA2645,PA3874,0.767,predicted
PA2645,PA5558,0.767,predicted
PA2645,PA5559,0.767,predicted
PA2664,PA3393,0.767,predicted
PA2683,PA3166,0.767,predicted
PA2686,PA5499,0.767,predicted
PA2688,PA4208,0.767,predicted
PA2709,PA4439,0.767,predicted
PA2709,PA4447,0.767,predicted
PA2741,PA4255,0.767,predicted
PA2741,PA4274,0.767,predicted
PA2742,PA4255,0.767,predicted
PA2743,PA5224,0.767,predicted
PA2744,PA4266,0.767,predicted
PA2744,PA5278,0.767,predicted
PA2787,PA5046,0.767,predicted
PA2796,PA4569,0.767,predicted
PA2796,PA5304,0.767,predicted
PA2809,PA3477,0.767,predicted
PA2809,PA3703,0.767,predicted
PA2812,PA3447,0.767,predicted
PA2813,PA4401,0.767,predicted
PA2832,PA4428,0.767,predicted
PA2832,PA4855,0.767,predicted
PA2851,PA3742,0.767,predicted
PA2851,PA4265,0.767,predicted
PA2861,PA4727,0.767,predicted
PA2866,PA5421,0.767,predicted
PA2876,PA3050,0.767,predicted
PA2888,PA4756,0.767,predicted
PA2891,PA3792,0.767,predicted
PA2891,PA5142,0.767,predicted
PA2905,PA4569,0.767,predicted
PA2907,PA5259,0.767,predicted
PA2908,PA4561,0.767,predicted
PA2923,PA5076,0.767,predicted
PA2923,PA5367,0.767,predicted
PA2926,PA3442,0.767,predicted
PA2932,PA5418,0.767,predicted
PA2943,PA4938,0.767,predicted
PA2944,PA4280,0.767,predicted
PA2944,PA4891,0.767,predicted
PA2953,PA5304,0.767,predicted
PA2959,PA2962,0.767,predicted
PA2964,PA4729,0.767,predicted
PA2977,PA5163,0.767,predicted
PA2981,PA5010,0.767,predicted
PA2991,PA5313,0.767,predicted
PA2997,PA5554,0.767,predicted
PA3001,PA5336,0.767,predicted
PA3002,PA3725,0.767,predicted
PA3004,PA5298,0.767,predicted
PA3007,PA4265,0.767,predicted
PA3007,PA4542,0.767,predicted
PA3013,PA3987,0.767,predicted
PA3013,PA5173,0.767,predicted
PA3025,PA3584,0.767,predicted
PA3045,PA4885,0.767,predicted
PA3092,PA3299,0.767,predicted
PA3098,PA5068,0.767,predicted
PA3107,PA4938,0.767,predicted
PA3108,PA3970,0.767,predicted
PA3111,PA3996,0.767,predicted
PA3115,PA4205,0.767,predicted
PA3115,PA4628,0.767,predicted
PA3120,PA3482,0.767,predicted
PA3134,PA3834,0.767,predicted
PA3139,PA3459,0.767,predicted
PA3151,PA4449,0.767,predicted
PA3161,PA3879,0.767,predicted
PA3166,PA5100,0.767,predicted
PA3171,PA4666,0.767,predicted
PA3186,PA3901,0.767,predicted
PA3192,PA5192,0.767,predicted
PA3193,PA4569,0.767,predicted
PA3195,PA4153,0.767,predicted
PA3280,PA4688,0.767,predicted
PA3280,PA5451,0.767,predicted
PA3285,PA3286,0.767,predicted
PA3308,PA3831,0.767,predicted
PA3314,PA3376,0.767,predicted
PA3328,PA3333,0.767,predicted
PA3344,PA5493,0.767,predicted
PA3357,PA4007,0.767,predicted
PA3357,PA5278,0.767,predicted
PA3363,PA3563,0.767,predicted
PA3363,PA5192,0.767,predicted
PA3363,PA5274,0.767,predicted
PA3375,PA4223,0.767,predicted
PA3375,PA5074,0.767,predicted
PA3380,PA3383,0.767,predicted
PA3384,PA4647,0.767,predicted
PA3384,PA4862,0.767,predicted
PA3384,PA5070,0.767,predicted
PA3384,PA5376,0.767,predicted
PA3384,PA5479,0.767,predicted
PA3393,PA5490,0.767,predicted
PA3397,PA4006,0.767,predicted
PA3441,PA4952,0.767,predicted
PA3459,PA4645,0.767,predicted
PA3459,PA5298,0.767,predicted
PA3475,PA4110,0.767,predicted
PA3482,PA4542,0.767,predicted
PA3482,PA5224,0.767,predicted
PA3487,PA3493,0.767,predicted
PA3487,PA3603,0.767,predicted
PA3514,PA4506,0.767,predicted
PA3527,PA4938,0.767,predicted
PA3560,PA5450,0.767,predicted
PA3570,PA4123,0.767,predicted
PA3582,PA5056,0.767,predicted
PA3583,PA3587,0.767,predicted
PA3624,PA4472,0.767,predicted
PA3625,PA4472,0.767,predicted
PA3635,PA4809,0.767,predicted
PA3636,PA5010,0.767,predicted
PA3650,PA4055,0.767,predicted
PA3655,PA5197,0.767,predicted
PA3657,PA4542,0.767,predicted
PA3658,PA5206,0.767,predicted
PA3658,PA5495,0.767,predicted
PA3676,PA3677,0.767,predicted
PA3704,PA4915,0.767,predicted
PA3704,PA5200,0.767,predicted
PA3724,PA5224,0.767,predicted
PA3735,PA5243,0.767,predicted
PA3736,PA4448,0.767,predicted
PA3742,PA3831,0.767,predicted
PA3742,PA3987,0.767,predicted
PA3742,PA4256,0.767,predicted
PA3805,PA4546,0.767,predicted
PA3816,PA4893,0.767,predicted
PA3818,PA4432,0.767,predicted
PA3821,PA4370,0.767,predicted
PA3821,PA4559,0.767,predicted
PA3823,PA4585,0.767,predicted
PA3861,PA4544,0.767,predicted
PA3874,PA4133,0.767,predicted
PA3878,PA4811,0.767,predicted
PA3878,PA5483,0.767,predicted
PA3879,PA5124,0.767,predicted
PA3903,PA4260,0.767,predicted
PA3903,PA5224,0.767,predicted
PA3937,PA4910,0.767,predicted
PA3948,PA5125,0.767,predicted
PA3948,PA5360,0.767,predicted
PA3948,PA5483,0.767,predicted
PA3977,PA5034,0.767,predicted
PA3987,PA4976,0.767,predicted
PA3997,PA4003,0.767,predicted
PA3997,PA5063,0.767,predicted
PA4043,PA5320,0.767,predicted
PA4044,PA4180,0.767,predicted
PA4045,PA4047,0.767,predicted
PA4056,PA5065,0.767,predicted
PA4056,PA5358,0.767,predicted
PA4092,PA4733,0.767,predicted
PA4092,PA5351,0.767,predicted
PA4133,PA5358,0.767,predicted
PA4161,PA4228,0.767,predicted
PA4176,PA4807,0.767,predicted
PA4176,PA4932,0.767,predicted
PA4180,PA4977,0.767,predicted
PA4192,PA4223,0.767,predicted
PA4209,PA4217,0.767,predicted
PA4223,PA4231,0.767,predicted
PA4228,PA5375,0.767,predicted
PA4232,PA4931,0.767,predicted
PA4232,PA5443,0.767,predicted
PA4239,PA4255,0.767,predicted
PA4240,PA4257,0.767,predicted
PA4240,PA4934,0.767,predicted
PA4241,PA4255,0.767,predicted
PA4241,PA4258,0.767,predicted
PA4242,PA4255,0.767,predicted
PA4243,PA5068,0.767,predicted
PA4244,PA4259,0.767,predicted
PA4245,PA4255,0.767,predicted
PA4246,PA4678,0.767,predicted
PA4246,PA4742,0.767,predicted
PA4247,PA4257,0.767,predicted
PA4247,PA4934,0.767,predicted
PA4254,PA4563,0.767,predicted
PA4254,PA4741,0.767,predicted
PA4256,PA4741,0.767,predicted
PA4272,PA4568,0.767,predicted
PA4280,PA4524,0.767,predicted
PA4284,PA4609,0.767,predicted
PA4406,PA4415,0.767,predicted
PA4428,PA4431,0.767,predicted
PA4432,PA4850,0.767,predicted
PA4439,PA4976,0.767,predicted
PA4446,PA4953,0.767,predicted
PA4447,PA5143,0.767,predicted
PA4447,PA5171,0.767,predicted
PA4450,PA5448,0.767,predicted
PA4477,PA4478,0.767,predicted
PA4483,PA4742,0.767,predicted
PA4542,PA4932,0.767,predicted
PA4542,PA5018,0.767,predicted
PA4547,PA5124,0.767,predicted
PA4547,PA5360,0.767,predicted
PA4565,PA4938,0.767,predicted
PA4648,PA4650,0.767,predicted
PA4670,PA4938,0.767,predicted
PA4670,PA5541,0.767,predicted
PA4688,PA4860,0.767,predicted
PA4694,PA4938,0.767,predicted
PA4696,PA4938,0.767,predicted
PA4707,PA5501,0.767,predicted
PA4728,PA5223,0.767,predicted
PA4756,PA5100,0.767,predicted
PA4758,PA5100,0.767,predicted
PA4769,PA4771,0.767,predicted
PA4811,PA5016,0.767,predicted
PA4812,PA5558,0.767,predicted
PA4839,PA5067,0.767,predicted
PA4846,PA4938,0.767,predicted
PA4859,PA5230,0.767,predicted
PA4860,PA5504,0.767,predicted
PA4864,PA4865,0.767,predicted
PA4901,PA5353,0.767,predicted
PA4915,PA5262,0.767,predicted
PA4920,PA4938,0.767,predicted
PA4938,PA5100,0.767,predicted
PA4938,PA5143,0.767,predicted
PA4938,PA5171,0.767,predicted
PA4938,PA5172,0.767,predicted
PA4938,PA5173,0.767,predicted
PA4938,PA5426,0.767,predicted
PA4943,PA4947,0.767,predicted
PA4957,PA5215,0.767,predicted
PA4986,PA4987,0.767,predicted
PA5009,PA5014,0.767,predicted
PA5010,PA5453,0.767,predicted
PA5015,PA5067,0.767,predicted
PA5016,PA5297,0.767,predicted
PA5016,PA5417,0.767,predicted
PA5040,PA5043,0.767,predicted
PA5141,PA5429,0.767,predicted
PA5154,PA5155,0.767,predicted
PA5173,PA5429,0.767,predicted
PA5223,PA5555,0.767,predicted
PA5223,PA5556,0.767,predicted
PA5230,PA5501,0.767,predicted
PA5254,PA5255,0.767,predicted
PA5365,PA5369,0.767,predicted
PA5367,PA5368,0.767,predicted
PA5447,PA5451,0.767,predicted
PA5447,PA5452,0.767,predicted
PA5457,PA5458,0.767,predicted
PA5553,PA5561,0.767,predicted
PA0440,PA4565,0.766,predicted
PA0860,PA2926,0.766,predicted
PA0860,PA3384,0.766,predicted
PA0860,PA3937,0.766,predicted
PA0860,PA4158,0.766,predicted
PA1246,PA2308,0.766,predicted
PA1246,PA4862,0.766,predicted
PA1587,PA3517,0.766,predicted
PA1861,PA3376,0.766,predicted
PA2022,PA3559,0.766,predicted
PA2341,PA3770,0.766,predicted
PA2531,PA4447,0.766,predicted
PA0009,PA5570,0.765,predicted
PA0018,PA0316,0.765,predicted
PA0018,PA4934,0.765,predicted
PA0019,PA3134,0.765,predicted
PA0019,PA4932,0.765,predicted
PA0136,PA2812,0.765,predicted
PA0152,PA1570,0.765,predicted
PA0152,PA2601,0.765,predicted
PA0152,PA3433,0.765,predicted
PA0152,PA3995,0.765,predicted
PA0167,PA2578,0.765,predicted
PA0173,PA1759,0.765,predicted
PA0178,PA1799,0.765,predicted
PA0178,PA2585,0.765,predicted
PA0178,PA4117,0.765,predicted
PA0179,PA0533,0.765,predicted
PA0179,PA1430,0.765,predicted
PA0179,PA2511,0.765,predicted
PA0179,PA4781,0.765,predicted
PA0179,PA5364,0.765,predicted
PA0181,PA1264,0.765,predicted
PA0181,PA4174,0.765,predicted
PA0191,PA0815,0.765,predicted
PA0191,PA2334,0.765,predicted
PA0207,PA0487,0.765,predicted
PA0207,PA1264,0.765,predicted
PA0207,PA2267,0.765,predicted
PA0207,PA2758,0.765,predicted
PA0207,PA2834,0.765,predicted
PA0217,PA4174,0.765,predicted
PA0267,PA0780,0.765,predicted
PA0267,PA1437,0.765,predicted
PA0267,PA2572,0.765,predicted
PA0267,PA3704,0.765,predicted
PA0267,PA3898,0.765,predicted
PA0289,PA0448,0.765,predicted
PA0289,PA5293,0.765,predicted
PA0326,PA1246,0.765,predicted
PA0326,PA3491,0.765,predicted
PA0326,PA3538,0.765,predicted
PA0362,PA4331,0.765,predicted
PA0399,PA1890,0.765,predicted
PA0409,PA2511,0.765,predicted
PA0409,PA3771,0.765,predicted
PA0409,PA5032,0.765,predicted
PA0413,PA1347,0.765,predicted
PA0413,PA1793,0.765,predicted
PA0413,PA1979,0.765,predicted
PA0413,PA2881,0.765,predicted
PA0413,PA3921,0.765,predicted
PA0413,PA4036,0.765,predicted
PA0413,PA4227,0.765,predicted
PA0413,PA5364,0.765,predicted
PA0414,PA4217,0.765,predicted
PA0416,PA1179,0.765,predicted
PA0428,PA0799,0.765,predicted
PA0428,PA4167,0.765,predicted
PA0439,PA1174,0.765,predicted
PA0448,PA4914,0.765,predicted
PA0455,PA4150,0.765,predicted
PA0463,PA1599,0.765,predicted
PA0463,PA1759,0.765,predicted
PA0463,PA1760,0.765,predicted
PA0463,PA3571,0.765,predicted
PA0475,PA3945,0.765,predicted
PA0477,PA5344,0.765,predicted
PA0483,PA1504,0.765,predicted
PA0483,PA3460,0.765,predicted
PA0483,PA4928,0.765,predicted
PA0484,PA1326,0.765,predicted
PA0487,PA0528,0.765,predicted
PA0528,PA1754,0.765,predicted
PA0528,PA3587,0.765,predicted
PA0528,PA4109,0.765,predicted
PA0530,PA4840,0.765,predicted
PA0533,PA1068,0.765,predicted
PA0534,PA4186,0.765,predicted
PA0597,PA2105,0.765,predicted
PA0601,PA3704,0.765,predicted
PA0601,PA5511,0.765,predicted
PA0603,PA3672,0.765,predicted
PA0603,PA4037,0.765,predicted
PA0603,PA4505,0.765,predicted
PA0649,PA1903,0.765,predicted
PA0701,PA0815,0.765,predicted
PA0701,PA1754,0.765,predicted
PA0701,PA2547,0.765,predicted
PA0701,PA2681,0.765,predicted
PA0701,PA3565,0.765,predicted
PA0701,PA4109,0.765,predicted
PA0708,PA2547,0.765,predicted
PA0708,PA2758,0.765,predicted
PA0739,PA3398,0.765,predicted
PA0756,PA2665,0.765,predicted
PA0780,PA1068,0.765,predicted
PA0781,PA3790,0.765,predicted
PA0784,PA5344,0.765,predicted
PA0791,PA1261,0.765,predicted
PA0813,PA2080,0.765,predicted
PA0815,PA1138,0.765,predicted
PA0815,PA2534,0.765,predicted
PA0815,PA3776,0.765,predicted
PA0815,PA4174,0.765,predicted
PA0849,PA2249,0.765,predicted
PA0849,PA3567,0.765,predicted
PA0849,PA4696,0.765,predicted
PA0860,PA4064,0.765,predicted
PA0861,PA1098,0.765,predicted
PA0877,PA2469,0.765,predicted
PA0893,PA0929,0.765,predicted
PA0895,PA4986,0.765,predicted
PA0929,PA2332,0.765,predicted
PA0975,PA4114,0.765,predicted
PA0991,PA4310,0.765,predicted
PA0991,PA5484,0.765,predicted
PA1002,PA1017,0.765,predicted
PA1002,PA1758,0.765,predicted
PA1003,PA1309,0.765,predicted
PA1003,PA2601,0.765,predicted
PA1068,PA1793,0.765,predicted
PA1068,PA1980,0.765,predicted
PA1068,PA5389,0.765,predicted
PA1174,PA4331,0.765,predicted
PA1174,PA4905,0.765,predicted
PA1174,PA5353,0.765,predicted
PA1181,PA2882,0.765,predicted
PA1208,PA2249,0.765,predicted
PA1208,PA5418,0.765,predicted
PA1214,PA5025,0.765,predicted
PA1223,PA1264,0.765,predicted
PA1223,PA2838,0.765,predicted
PA1223,PA3433,0.765,predicted
PA1261,PA2657,0.765,predicted
PA1261,PA3704,0.765,predicted
PA1261,PA4094,0.765,predicted
PA1261,PA4547,0.765,predicted
PA1261,PA5511,0.765,predicted
PA1276,PA4769,0.765,predicted
PA1309,PA2469,0.765,predicted
PA1312,PA2469,0.765,predicted
PA1312,PA3398,0.765,predicted
PA1339,PA3394,0.765,predicted
PA1339,PA5152,0.765,predicted
PA1347,PA4726,0.765,predicted
PA1393,PA3903,0.765,predicted
PA1397,PA3921,0.765,predicted
PA1437,PA2354,0.765,predicted
PA1470,PA4907,0.765,predicted
PA1472,PA3699,0.765,predicted
PA1502,PA4385,0.765,predicted
PA1546,PA3368,0.765,predicted
PA1546,PA5029,0.765,predicted
PA1570,PA2838,0.765,predicted
PA1570,PA3587,0.765,predicted
PA1589,PA5144,0.765,predicted
PA1599,PA2332,0.765,predicted
PA1599,PA2523,0.765,predicted
PA1599,PA4336,0.765,predicted
PA1601,PA1932,0.765,predicted
PA1637,PA1978,0.765,predicted
PA1637,PA2332,0.765,predicted
PA1754,PA2601,0.765,predicted
PA1754,PA2758,0.765,predicted
PA1754,PA2834,0.765,predicted
PA1779,PA3491,0.765,predicted
PA1781,PA5410,0.765,predicted
PA1785,PA1978,0.765,predicted
PA1785,PA4381,0.765,predicted
PA1798,PA4293,0.765,predicted
PA1799,PA1980,0.765,predicted
PA1799,PA3782,0.765,predicted
PA1799,PA3830,0.765,predicted
PA1898,PA2572,0.765,predicted
PA1903,PA4758,0.765,predicted
PA1919,PA3270,0.765,predicted
PA1919,PA5475,0.765,predicted
PA1978,PA2523,0.765,predicted
PA1978,PA2572,0.765,predicted
PA1978,PA2686,0.765,predicted
PA1978,PA2881,0.765,predicted
PA1978,PA3704,0.765,predicted
PA1978,PA3830,0.765,predicted
PA1978,PA3898,0.765,predicted
PA1978,PA5511,0.765,predicted
PA1980,PA2354,0.765,predicted
PA2032,PA5105,0.765,predicted
PA2043,PA4727,0.765,predicted
PA2057,PA2590,0.765,predicted
PA2057,PA3790,0.765,predicted
PA2061,PA2882,0.765,predicted
PA2177,PA3206,0.765,predicted
PA2194,PA5390,0.765,predicted
PA2227,PA3604,0.765,predicted
PA2258,PA4914,0.765,predicted
PA2267,PA4902,0.765,predicted
PA2302,PA3327,0.765,predicted
PA2308,PA3394,0.765,predicted
PA2308,PA3491,0.765,predicted
PA2332,PA2523,0.765,predicted
PA2332,PA2686,0.765,predicted
PA2332,PA3898,0.765,predicted
PA2350,PA3491,0.765,predicted
PA2350,PA5152,0.765,predicted
PA2354,PA2657,0.765,predicted
PA2354,PA2665,0.765,predicted
PA2354,PA3704,0.765,predicted
PA2371,PA2585,0.765,predicted
PA2378,PA4905,0.765,predicted
PA2432,PA2848,0.765,predicted
PA2469,PA2681,0.765,predicted
PA2502,PA5134,0.765,predicted
PA2511,PA3604,0.765,predicted
PA2511,PA4336,0.765,predicted
PA2531,PA5431,0.765,predicted
PA2547,PA3398,0.765,predicted
PA2567,PA3191,0.765,predicted
PA2567,PA4725,0.765,predicted
PA2567,PA4959,0.765,predicted
PA2567,PA5442,0.765,predicted
PA2571,PA4380,0.765,predicted
PA2571,PA5484,0.765,predicted
PA2572,PA3704,0.765,predicted
PA2572,PA4184,0.765,predicted
PA2572,PA4196,0.765,predicted
PA2578,PA4114,0.765,predicted
PA2586,PA4147,0.765,predicted
PA2588,PA3604,0.765,predicted
PA2601,PA4902,0.765,predicted
PA2616,PA4470,0.765,predicted
PA2616,PA5390,0.765,predicted
PA2631,PA3270,0.765,predicted
PA2631,PA4565,0.765,predicted
PA2644,PA4331,0.765,predicted
PA2657,PA3349,0.765,predicted
PA2665,PA2881,0.765,predicted
PA2681,PA3398,0.765,predicted
PA2686,PA4381,0.765,predicted
PA2704,PA3604,0.765,predicted
PA2766,PA4863,0.765,predicted
PA2809,PA3604,0.765,predicted
PA2834,PA4902,0.765,predicted
PA2881,PA3879,0.765,predicted
PA2882,PA3187,0.765,predicted
PA2882,PA5017,0.765,predicted
PA2882,PA5094,0.765,predicted
PA2897,PA5431,0.765,predicted
PA2956,PA4863,0.765,predicted
PA2976,PA4477,0.765,predicted
PA3007,PA4499,0.765,predicted
PA3045,PA3604,0.765,predicted
PA3133,PA3270,0.765,predicted
PA3139,PA3381,0.765,predicted
PA3228,PA3937,0.765,predicted
PA3269,PA3898,0.765,predicted
PA3302,PA4089,0.765,predicted
PA3349,PA4070,0.765,predicted
PA3368,PA4928,0.765,predicted
PA3375,PA4131,0.765,predicted
PA3387,PA3511,0.765,predicted
PA3398,PA4363,0.765,predicted
PA3462,PA3702,0.765,predicted
PA3491,PA4222,0.765,predicted
PA3538,PA4064,0.765,predicted
PA3604,PA4288,0.765,predicted
PA3604,PA4436,0.765,predicted
PA3604,PA4781,0.765,predicted
PA3607,PA3838,0.765,predicted
PA3672,PA5152,0.765,predicted
PA3689,PA5116,0.765,predicted
PA3704,PA4328,0.765,predicted
